domain,frame,mean_background_intensity
8,4131,194.548766660788
8,4132,194.711158528932
8,4133,194.734079987892
8,4134,195.166288073694
8,4135,195.148862108398
8,4136,195.0953235379
8,4137,195.222541972454
8,4138,194.856421746957
8,4139,195.019547091866
8,4140,194.791409419651
8,4141,194.844206769138
8,4142,194.770030288939
8,4143,194.893731740041
8,4144,194.935243027187
8,4145,195.324761546185
8,4146,195.276068536999
8,4147,194.959304597774
8,4148,194.896600673333
8,4149,194.548802135133
8,4150,194.779770345736
8,4151,194.733465401156
8,4152,194.674724502347
8,4153,195.174775703048
8,4154,194.929879584845
8,4155,195.186242372283
8,4156,195.28354242241
8,4157,195.164842629632
8,4158,194.864751517594
8,4159,195.450167037862
8,4160,195.39512552592
8,4161,195.649625871909
8,4162,195.15718966237
8,4163,195.02746718215
8,4164,195.308424463345
8,4165,195.24883139197
8,4166,195.142155867878
8,4167,195.450280147393
8,4168,194.97881641315
8,4169,195.49782128197
8,4170,195.367634781289
8,4171,195.505094816688
8,4172,195.990714456935
8,4173,195.852261077571
8,4174,195.058953676545
8,4175,195.54206044964
8,4176,195.454959961604
8,4177,195.590565417489
8,4178,195.67116844468
8,4179,195.151879376153
8,4180,195.196106458876
8,4181,195.139813833813
8,4182,195.710617600483
8,4183,194.850671542972
8,4184,195.373678467963
8,4185,195.686654598481
8,4186,195.35770313757
8,4187,195.336149986797
8,4188,195.472747106692
8,4189,195.300832252622
8,4190,195.397358793164
8,4191,195.402168568367
8,4192,195.640844361697
8,4193,195.642639786991
8,4194,196.087612567034
8,4195,195.828082649421
8,4196,196.402471748743
8,4197,195.759498316754
8,4198,196.36614113736
8,4199,195.823639584915
8,4200,195.867114788004
8,4201,196.349936384364
8,4202,196.511242678088
8,4203,196.248240458112
8,4204,195.51105080467
8,4205,195.451278157429
8,4206,195.755783249738
8,4207,196.321559459118
8,4208,195.48680875868
8,4209,196.062049098513
8,4210,194.88380108321
8,4211,195.924918554436
8,4212,195.729472075962
8,4213,195.834946433303
8,4214,196.263805923125
8,4215,195.997725673502
8,4216,195.531098067864
8,4217,196.098472114203
8,4218,195.929600928894
8,4219,195.966386131763
8,4220,194.970682685406
8,4221,195.745284557947
8,4222,195.719308610937
8,4223,195.289574222088
8,4224,195.272650764342
8,4225,195.310154580872
8,4226,195.601384022205
8,4227,195.311417904838
8,4228,195.412212024724
8,4229,195.598732721774
8,4230,195.272194913979
8,4231,195.150008780512
8,4232,195.247941146932
8,4233,195.369649318293
8,4234,194.969624120402
8,4235,194.992822966507
8,4236,194.896813525234
8,4237,195.488547510574
8,4238,194.775631669016
8,4239,194.809297650459
8,4240,194.996816364388
8,4241,195.506413313587
8,4242,195.370591194969
8,4243,194.799363818097
8,4244,195.358122852341
8,4245,195.385191326851
8,4246,194.962158365422
8,4247,194.874937217479
8,4248,195.607795248826
8,4249,195.653451880211
8,4250,195.584332132682
8,4251,195.267987892946
8,4252,195.362315927024
8,4253,195.590651273686
8,4254,195.507687098716
8,4255,195.438081738127
8,4256,196.017050512142
8,4257,194.950482484797
8,4258,195.692327936237
8,4259,194.966359893742
8,4260,195.137018568171
8,4261,195.112625636789
8,4262,195.212262145876
8,4263,194.885151363523
8,4264,195.654217378292
8,4265,195.182224223999
8,4266,195.121478320888
8,4267,195.396324636227
8,4268,194.564396612562
8,4269,195.540942678995
8,4270,195.478712759837
8,4271,195.379671581266
8,4272,195.552958565058
8,4273,195.653654692816
8,4274,195.168063338003
8,4275,195.239918599715
8,4276,195.097928790439
8,4277,194.916227614602
8,4278,194.636160100063
8,4279,194.576247084212
8,4280,194.433867133742
8,4281,194.951902261813
8,4282,195.022575136186
8,4283,194.856215757485
8,4284,194.735936408106
8,4285,194.859971094665
8,4286,195.170302901928
8,4287,194.984138785626
8,4288,194.765931342174
8,4289,194.604384535993
8,4290,194.827553296976
8,4291,194.247325604538
8,4292,194.588345561307
8,4293,194.263589450964
8,4294,194.366014453995
8,4295,194.498958294347
8,4296,194.650549477903
8,4297,194.152129994513
8,4298,194.801906845501
8,4299,194.668726638425
8,4300,195.021932873244
8,4301,194.935401742256
8,4302,195.16164987484
8,4303,194.773084210001
8,4304,195.461545189869
8,4305,195.040269969071
8,4306,195.453778673241
8,4307,195.401384951201
8,4308,195.6254971582
8,4309,195.890030780828
8,4310,195.861037133812
8,4311,195.816994779546
8,4312,195.338001609172
8,4313,195.70972812555
8,4314,195.53837447654
8,4315,195.388412232508
8,4316,195.442105130848
8,4317,195.63851970957
8,4318,195.671803724892
8,4319,195.610871505992
8,4320,195.642073463609
8,4321,195.574911392405
8,4322,196.264731063658
8,4323,195.680649050538
8,4324,196.014536751275
8,4325,195.970112751308
8,4326,195.633681715604
8,4327,195.683087586641
8,4328,195.762857106852
8,4329,195.948207826373
8,4330,196.023231190047
8,4331,195.865844149311
8,4332,195.463807955409
8,4333,195.858517647356
8,4334,196.162974843403
8,4335,195.812750965982
8,4336,196.32349092922
8,4337,196.092677937853
8,4338,195.891992621791
8,4339,196.105098671775
8,4340,196.085852784125
8,4341,195.713806243218
8,4342,195.911807690369
8,4343,195.757659147427
8,4344,195.92416411637
8,4345,195.606227917991
8,4346,196.056863915091
8,4347,195.764104960097
8,4348,195.525024323061
8,4349,195.832304565709
8,4350,195.519268699742
8,4351,195.327516643131
8,4352,195.053451497248
8,4353,195.105655663234
8,4354,195.675912850514
8,4355,195.141930926613
8,4356,195.046742048935
8,4357,195.138987874133
8,4358,194.896287989517
8,4359,194.746569814366
8,4360,195.088911857015
8,4361,195.016456175802
8,4362,195.193637325008
8,4363,195.188919381641
8,4364,194.978959025471
8,4365,195.190722883973
8,4366,195.673055426469
8,4367,194.943694005001
8,4368,195.448087362707
8,4369,195.278427031311
8,4370,195.511817758714
8,4371,194.982317973572
8,4372,195.454121818412
8,4373,195.609840671231
8,4374,195.575194484852
8,4375,194.95734345351
8,4376,195.14275070403
8,4377,195.040788244502
8,4378,195.063717506849
8,4379,194.765270275375
8,4380,194.860602839572
8,4381,195.158260649728
8,4382,195.159320153319
8,4383,194.715359299936
8,4384,194.682293962792
8,4385,194.837465912534
8,4386,195.458889307702
8,4387,195.008089183245
8,4388,194.594141205511
8,4389,195.428564241875
8,4390,195.19769717323
8,4391,195.277207521505
8,4392,195.127111795752
8,4393,195.026527107901
8,4394,195.237513873474
8,4395,195.075778572868
8,4396,194.997131714681
8,4397,195.109299890233
8,4398,195.255942280378
8,4399,195.764451321533
8,4400,195.102706935971
8,4401,195.35801909368
8,4402,194.71330084093
8,4403,194.892250097361
8,4404,194.872199714765
8,4405,195.058899945767
8,4406,194.669437622017
8,4407,194.820778599227
8,4408,195.162798604727
8,4409,195.184068525716
8,4410,195.104867356965
8,4411,195.600010078486
8,4412,194.874527064521
8,4413,195.192513368984
8,4414,195.481583502862
8,4415,195.574412631261
8,4416,195.205269461078
8,4417,195.185908694608
8,4418,195.224549728388
8,4419,195.165533222508
8,4420,195.265147409153
8,4421,195.266779959718
8,4422,195.543497712637
8,4423,195.397771763077
8,4424,195.602602375644
8,4425,195.179274180333
8,4426,195.002024291498
8,4427,195.202758378134
8,4428,195.469224119571
8,4429,195.040369582457
8,4430,195.444977575105
8,4431,195.167166238164
8,4432,194.935713300134
8,4433,194.286864853998
8,4434,194.616127535214
8,4435,194.317239388539
8,4436,194.289390112775
8,4437,194.212023335587
8,4438,194.411051769209
8,4439,194.563208720003
8,4440,195.290350910209
8,4441,194.988279583386
8,4442,195.13921087408
8,4443,194.502823153632
8,4444,194.643190316005
8,4445,194.902891011854
8,4446,194.646029441218
8,4447,194.010440922407
8,4448,194.348460413307
8,4449,194.389011291655
8,4450,194.923531838812
8,4451,195.07619582865
8,4452,195.066036556397
8,4453,194.998309901474
8,4454,194.882840993119
8,4455,194.746150472969
8,4456,194.512225980208
8,4457,194.836133927677
8,4458,195.268085531575
8,4459,194.75441627543
8,4460,194.969746062844
8,4461,194.982983586382
8,4462,194.852468499283
8,4463,195.20827930049
8,4464,195.193178957966
8,4465,195.206623081653
8,4466,194.621393579911
8,4467,194.919244656359
8,4468,194.988752042227
8,4469,195.049200661522
8,4470,194.853291685483
8,4471,194.975202766426
8,4472,194.821564055706
8,4473,195.357349464259
8,4474,195.098942284715
8,4475,195.290343674157
8,4476,194.912879647133
8,4477,195.047601638828
8,4478,194.970846363361
8,4479,194.880648255667
8,4480,194.673773744676
8,4481,195.032674963471
8,4482,194.855685149536
8,4483,194.799916784345
8,4484,194.727510552789
8,4485,194.304148859725
8,4486,194.592650429439
8,4487,194.926015284532
8,4488,195.202330615121
8,4489,195.241603808037
8,4490,194.800435532394
8,4491,194.814402581523
8,4492,195.82275268547
8,4493,195.213311655576
8,4494,195.42554850066
8,4495,195.524661758228
8,4496,195.443652410048
8,4497,195.058708045456
8,4498,195.59962995129
8,4499,195.166887317018
8,4500,195.606099142544
8,4501,195.477066073954
8,4502,195.683106933138
8,4503,195.511683983285
8,4504,195.647463868641
8,4505,195.717534636864
8,4506,195.434740931335
8,4507,195.416138721321
8,4508,195.59472887768
8,4509,195.901627349565
8,4510,195.687217059053
8,4511,195.447567785607
8,4512,195.909486564905
8,4513,195.589126345952
8,4514,195.716904096775
8,4515,195.437522892905
8,4516,196.018242749515
8,4517,195.442248933108
8,4518,195.878225837102
8,4519,195.969341920464
8,4520,195.797799662852
8,4521,195.826358486519
8,4522,195.400984398922
8,4523,195.715381310962
8,4524,195.566620270783
8,4525,195.724512397322
8,4526,195.937555381149
8,4527,195.625377375244
8,4528,195.57794561552
8,4529,195.554136337743
8,4530,195.486519716578
8,4531,195.381484568369
8,4532,195.29819814124
8,4533,195.665664704842
8,4534,195.008204541118
8,4535,195.139741191932
8,4536,195.006533128671
8,4537,195.174224283198
8,4538,195.487372971333
8,4539,195.496246217732
8,4540,195.560959571051
8,4541,195.356709858301
8,4542,195.608697851461
8,4543,195.512757555814
8,4544,194.946982437063
8,4545,195.348616081025
8,4546,195.489958518818
8,4547,194.859415136599
8,4548,194.936148157512
8,4549,195.174218927302
8,4550,195.416879472074
8,4551,195.239257689299
8,4552,195.563002444495
8,4553,195.060970824631
8,4554,195.813927893738
8,4555,195.637084854533
8,4556,195.839135047744
8,4557,195.333881350145
8,4558,195.399752412713
8,4559,195.221690650669
8,4560,195.358125537403
8,4561,195.292089659793
8,4562,195.589866337444
8,4563,195.39298679036
8,4564,195.605014640824
8,4565,195.181310612007
8,4566,195.743458144768
8,4567,195.575978161965
8,4568,195.323731831441
8,4569,195.394713567331
8,4570,195.332706292294
8,4571,195.314757010532
8,4572,195.495957794056
8,4573,195.712391449988
8,4574,195.768328779599
8,4575,195.929853614138
8,4576,195.863006598741
8,4577,195.832219175312
8,4578,195.882397514587
8,4579,195.846469985711
8,4580,195.609906964414
8,4581,195.921739460307
8,4582,195.626325378951
8,4583,195.775063471813
8,4584,195.344432383309
8,4585,195.459168882895
8,4586,195.716081480173
8,4587,195.714271293375
8,4588,195.696293123
8,4589,195.351022783337
8,4590,195.410270994489
8,4591,195.500688070499
8,4592,195.12165351846
8,4593,195.309128997249
8,4594,195.210452654142
8,4595,195.233362361642
8,4596,195.623606838469
8,4597,195.45370148463
8,4598,195.290918031547
8,4599,195.694312527556
8,4600,195.305731362064
8,4601,195.273308095735
8,4602,195.419928288356
8,4603,195.08213503236
8,4604,195.180911483585
8,4605,194.779271356784
8,4606,194.77074120603
8,4607,194.933476070529
8,4608,194.871936320814
8,4609,194.695508155583
8,4610,194.990343509531
8,4611,195.056673221399
8,4612,195.43904560236
8,4613,195.227270435813
8,4614,195.515880509083
8,4615,195.360670793076
8,4616,195.20634460872
8,4617,194.944322593657
8,4618,195.521062040487
8,4619,194.582186418849
8,4620,195.318657937807
8,4621,194.723688859724
8,4622,195.359478855298
8,4623,195.08867293494
8,4624,195.585535851577
8,4625,195.385057326128
8,4626,195.381918609783
8,4627,195.36685406005
8,4628,195.685686482661
8,4629,195.590660310734
8,4630,195.378285945052
8,4631,195.359806143001
8,4632,194.910115748596
8,4633,195.292311748974
8,4634,194.791404809393
8,4635,195.237113660272
8,4636,194.607060619713
8,4637,194.87111589433
8,4638,194.682103600837
8,4639,194.556983912194
8,4640,194.872747084831
8,4641,194.478014894549
8,4642,194.891205301671
8,4643,194.571047088912
8,4644,194.408348822022
8,4645,194.687559568598
8,4646,194.081071244808
8,4647,194.394771832117
8,4648,194.161127503296
8,4649,194.05200829719
8,4650,194.061890439576
8,4651,194.14710967451
8,4652,194.313602110023
8,4653,194.891130552832
8,4654,194.397757164613
8,4655,194.763285692718
8,4656,194.75227709587
8,4657,194.600424879324
8,4658,194.26482501824
8,4659,194.092286224323
8,4660,194.938098044871
8,4661,194.210601845441
8,4662,194.794738432864
8,4663,194.253769097179
8,4664,194.772155722539
8,4665,194.959672639689
8,4666,194.40986420314
8,4667,194.499173678832
8,4668,194.352554579105
8,4669,194.544295040314
8,4670,194.422358530883
8,4671,194.592476449549
8,4672,194.695673524894
8,4673,194.739112328214
8,4674,195.015030934879
8,4675,195.013031749851
8,4676,195.370364263609
8,4677,194.986552319091
8,4678,195.240971898578
8,4679,195.247237236857
8,4680,195.210171204751
8,4681,195.035948374035
8,4682,195.052197070573
8,4683,195.055012534502
8,4684,195.479929684338
8,4685,195.446401680523
8,4686,194.960395287925
8,4687,195.068803743045
8,4688,195.229926961101
8,4689,194.697441742655
8,4690,195.413775684175
8,4691,195.511379458748
8,4692,195.4235425214
8,4693,195.782436949256
8,4694,195.625766871166
8,4695,195.04462371729
8,4696,194.948598604946
8,4697,194.992132279228
8,4698,195.080919802357
8,4699,195.441029025421
8,4700,195.563906910605
8,4701,195.316116672376
8,4702,195.27910451541
8,4703,195.616043188314
8,4704,195.338291758843
8,4705,195.129751415585
8,4706,195.203717811976
8,4707,195.354804766734
8,4708,195.433771640351
8,4709,195.92575555978
8,4710,195.336067026097
8,4711,195.385422747925
8,4712,195.323144104804
8,4713,194.909922331571
8,4714,194.914852963507
8,4715,194.963428687206
8,4716,195.047846708404
8,4717,194.338179423535
8,4718,194.918918918919
8,4719,194.488785495739
8,4720,194.660570361868
8,4721,194.846721963413
8,4722,195.010178824005
8,4723,194.966341795104
8,4724,195.208624591401
8,4725,194.655657453672
8,4726,195.122108260672
8,4727,194.782940351852
8,4728,195.152509457755
8,4729,194.360252684776
8,4730,195.077562779931
8,4731,194.550789725993
8,4732,194.717702927395
8,4733,194.177485734485
8,4734,194.781831907398
8,4735,194.92037623862
8,4736,195.113667305365
8,4737,194.647385103011
8,4738,194.712480929986
8,4739,194.557724625046
8,4740,194.61287785572
8,4741,194.706030278399
8,4742,195.367059833809
8,4743,195.058737095446
8,4744,195.487144926623
8,4745,195.230122459285
8,4746,195.361016521629
8,4747,194.938429279451
8,4748,195.295720188529
8,4749,194.944729229051
8,4750,195.542685239022
8,4751,195.636631211945
8,4752,195.439211321757
8,4753,195.620394703593
8,4754,195.260638432204
8,4755,195.71122156037
8,4756,195.10394265233
8,4757,195.792469063947
8,4758,194.582678462786
8,4759,194.654709713388
8,4760,194.3379351512
8,4761,194.964117617288
8,4762,194.953594696537
8,4763,194.976856243123
8,4764,195.400861306863
8,4765,195.532426102918
8,4766,195.456815106176
8,4767,195.170602147546
8,4768,194.465837407848
8,4769,195.21111532146
8,4770,194.497226514019
8,4771,194.91924769
8,4772,195.037676985841
8,4773,194.828068711843
8,4774,195.111216417722
8,4775,194.894129979036
8,4776,195.141254474865
8,4777,195.051116800565
8,4778,195.252810047096
8,4779,194.731258358356
8,4780,194.961748152252
8,4781,194.805494726774
8,4782,194.487639854853
8,4783,194.774407367116
8,4784,194.925129847209
8,4785,194.565386986775
8,4786,194.38179090932
8,4787,194.323984819734
8,4788,194.686719579394
8,4789,194.211690661039
8,4790,193.922581539547
8,4791,194.253451651772
8,4792,194.789949067918
8,4793,194.554435102669
8,4794,194.899661042578
8,4795,194.519917807528
8,4796,194.807787789049
8,4797,194.47117512424
8,4798,194.922964879017
8,4799,194.363919168416
8,4800,194.623721135091
8,4801,194.512347931108
8,4802,194.73921460177
8,4803,195.080955198328
8,4804,195.164574791861
8,4805,195.102937658184
8,4806,194.388752502172
8,4807,194.74176658924
8,4808,194.419477871205
8,4809,194.105257857835
8,4810,194.66962684227
8,4811,194.367538766996
8,4812,194.845897264843
8,4813,194.764509673115
8,4814,194.349299935612
8,4815,194.623028530365
8,4816,194.754973320046
8,4817,194.553565111931
8,4818,194.823162933229
8,4819,195.092864013771
8,4820,194.905607594937
8,4821,195.486810672801
8,4822,195.444444444444
8,4823,195.355562587014
8,4824,195.220414463197
8,4825,195.432538883576
8,4826,194.726315523365
8,4827,195.088886364784
8,4828,195.017509334948
8,4829,195.458468244869
8,4830,194.712089111046
8,4831,194.973491115293
8,4832,195.043941478686
8,4833,194.857645767353
8,4834,194.731531827723
8,4835,194.632381821177
8,4836,194.604096038051
8,4837,195.303321535187
8,4838,195.434127363836
8,4839,194.808745655608
8,4840,195.31863110191
8,4841,195.558083136502
8,4842,195.168387227367
8,4843,194.879182156134
8,4844,195.247159916598
8,4845,195.68084003439
8,4846,195.415256161239
8,4847,195.004914035952
8,4848,195.116231575209
8,4849,195.293060100315
8,4850,195.507788753799
8,4851,195.450533554961
8,4852,195.450803111425
8,4853,194.841708702337
8,4854,195.196068733752
8,4855,194.832608090672
8,4856,195.418300735961
8,4857,195.089478797361
8,4858,195.360456168237
8,4859,194.996564875856
8,4860,194.742292259244
8,4861,194.573688359909
8,4862,195.246401236758
8,4863,194.696559496524
8,4864,195.351440079801
8,4865,195.452204117721
8,4866,195.256798958188
8,4867,194.85273782488
8,4868,194.989747146731
8,4869,194.738574386426
8,4870,194.760847615922
8,4871,194.707632894139
8,4872,194.829141797166
8,4873,194.777445362811
8,4874,195.241534047098
8,4875,195.464312774663
8,4876,195.422511884293
8,4877,195.991496942437
8,4878,195.636800931669
8,4879,195.674862454942
8,4880,195.740209422758
8,4881,195.110844627176
8,4882,195.818929623236
8,4883,195.551416705826
8,4884,195.199276190476
8,4885,195.385758810837
8,4886,194.690110195974
8,4887,195.007440532586
8,4888,195.142106398913
8,4889,195.76560266191
8,4890,194.998696037473
8,4891,195.723663172855
8,4892,195.350685627222
8,4893,195.352219086549
8,4894,195.157970502071
8,4895,195.327686123334
8,4896,195.008669898366
8,4897,195.819341086249
8,4898,195.701015018255
8,4899,195.318004196665
8,4900,194.632418561731
8,4901,195.574049622112
8,4902,195.601813215993
8,4903,195.769249290349
8,4904,195.700475997569
8,4905,195.312239431993
8,4906,194.857103155554
8,4907,195.606632087824
8,4908,195.246356293216
8,4909,195.524936697698
8,4910,195.388390487984
8,4911,195.66602534081
8,4912,195.189921156207
8,4913,195.61157317289
8,4914,195.122307994575
8,4915,195.922437078737
8,4916,196.344052218266
8,4917,195.603566789007
8,4918,195.433734635035
8,4919,195.544583091263
8,4920,195.478156747082
8,4921,195.079767444793
8,4922,195.490319244207
8,4923,195.068993403927
8,4924,195.564322946247
8,4925,195.768806969326
8,4926,195.7231876205
8,4927,195.43769706142
8,4928,195.774146046769
8,4929,195.52489326062
8,4930,194.81372201398
8,4931,194.948215801274
8,4932,195.31295150618
8,4933,195.243946471405
8,4934,195.679651649215
8,4935,195.512861471368
8,4936,196.084088034404
8,4937,196.367016423358
8,4938,195.882313348488
8,4939,195.180983156073
8,4940,194.982768910391
8,4941,195.634262243286
8,4942,195.633585759618
8,4943,195.924484431864
8,4944,196.672580481879
8,4945,195.527483969272
8,4946,195.713890088671
8,4947,195.988738567556
8,4948,195.276516495211
8,4949,195.797516545856
8,4950,195.302622253721
8,4951,195.817292461318
8,4952,195.111082851148
8,4953,195.532750205996
8,4954,194.756025702893
8,4955,195.459059365819
8,4956,194.978527840377
8,4957,195.629806721841
8,4958,195.409739915744
8,4959,195.117563989409
8,4960,194.919765761655
8,4961,195.189264965901
8,4962,195.346174763176
8,4963,195.554766029005
8,4964,195.481692094313
8,4965,195.562035304233
8,4966,195.335878731178
8,4967,195.25522906793
8,4968,195.450266732246
8,4969,194.963540877645
8,4970,195.015340255207
8,4971,195.14786159467
8,4972,195.528195084971
8,4973,195.381253237974
8,4974,195.72705606416
8,4975,195.45440903875
8,4976,195.378571428571
8,4977,195.472638950224
8,4978,194.953317481598
8,4979,195.560891743813
8,4980,194.755171540701
8,4981,195.092784286003
8,4982,194.591334125199
8,4983,194.994477937079
8,4984,195.02756045069
8,4985,195.356504430949
8,4986,196.078679400417
8,4987,195.255293144058
8,4988,195.255945265407
8,4989,195.938004639195
8,4990,196.813460760518
8,4991,196.15306122449
8,4992,196.059881536208
8,4993,195.612110395819
8,4994,196.576369863014
8,4995,196.268832391714
8,4996,196.556713944102
8,4997,195.751693261394
8,4998,195.996630684925
8,4999,195.681062529504
8,5000,195.828988130904
8,5001,195.71223204955
8,5002,195.624366324876
8,5003,196.083015072818
8,5004,196.286217239889
8,5005,196.21284961698
8,5006,195.764521513117
8,5007,195.696173833299
8,5008,196.194889276129
8,5009,195.890308784971
8,5010,196.192048440535
8,5011,196.309521396539
8,5012,195.944539736993
8,5013,196.018269206252
8,5014,195.750341046727
8,5015,196.113422801701
8,5016,195.908050523093
8,5017,196.321133291718
8,5018,195.759270609868
8,5019,196.508661979007
8,5020,195.960432983126
8,5021,195.517690376996
8,5022,195.43891293279
8,5023,195.089019223674
8,5024,195.418575079791
8,5025,195.888866332551
8,5026,195.384097874884
8,5027,194.995530825842
8,5028,195.623662344603
8,5029,195.730538008872
8,5030,195.34076100789
8,5031,195.427168472407
8,5032,195.53933109945
8,5033,195.1112084619
8,5034,195.435081434052
8,5035,195.633168379647
8,5036,194.826766148918
8,5037,195.349665613381
8,5038,195.365289632988
8,5039,195.608273030276
8,5040,195.277877048245
8,5041,195.206821406852
8,5042,195.402177486659
8,5043,195.002872108912
8,5044,195.099668152802
8,5045,195.591412112484
8,5046,195.183842069918
8,5047,195.459009961143
8,5048,195.754242646501
8,5049,195.477002976756
8,5050,195.344386337224
8,5051,195.471872990252
8,5052,195.228426460168
8,5053,195.594535560522
8,5054,195.416906515868
8,5055,195.311321233659
8,5056,195.481361344112
8,5057,195.840429982126
8,5058,196.048448260555
8,5059,195.3910611691
8,5060,195.748613302122
8,5061,195.803408600239
8,5062,195.781787486831
8,5063,195.999924147609
8,5064,195.378541098929
8,5065,195.687576844587
8,5066,195.488002327435
8,5067,196.007294748287
8,5068,195.143990268873
8,5069,195.552157726789
8,5070,195.829739249424
8,5071,195.521376935445
8,5072,195.859538863438
8,5073,195.721278910876
8,5074,195.586102145434
8,5075,195.87739163402
8,5076,195.37885618763
8,5077,195.664853556485
8,5078,195.652636646986
8,5079,196.346217615269
8,5080,195.54158209864
8,5081,195.949173145592
8,5082,196.00648166903
8,5083,195.780630905212
8,5084,195.268266361963
8,5085,195.692021957682
8,5086,196.092342142884
8,5087,195.685900277359
8,5088,195.735777368321
8,5089,195.523492148126
8,5090,196.123569040624
8,5091,195.57125217989
8,5092,195.669295738871
8,5093,195.798945370712
8,5094,196.386504160199
8,5095,196.420791828251
8,5096,196.198948491314
8,5097,196.165337154887
8,5098,196.101499189627
8,5099,195.86195465128
8,5100,196.268444175125
8,5101,195.228418108413
8,5102,195.223652138771
8,5103,195.68046267619
8,5104,195.428560572478
8,5105,195.225696468859
8,5106,195.741488339151
8,5107,195.800833713446
8,5108,196.323418760258
8,5109,195.0889971528
8,5110,195.747326642566
8,5111,195.565572222012
8,5112,195.691767131381
8,5113,195.142159822866
8,5114,195.658213365185
8,5115,195.159546128522
8,5116,195.505073153623
8,5117,194.601159996477
8,5118,195.250984982944
8,5119,195.426521312218
8,5120,195.285331049509
8,5121,194.55860330266
8,5122,195.286962314906
8,5123,195.171646654802
8,5124,195.616081937245
8,5125,195.387822567467
8,5126,196.286225874548
8,5127,195.721583314418
8,5128,196.300133605586
8,5129,195.988029674337
8,5130,195.479945162061
8,5131,194.971151789646
8,5132,195.194065565925
8,5133,195.63795420576
8,5134,195.007776617297
8,5135,195.501496968325
8,5136,195.460992017672
8,5137,195.220102871839
8,5138,195.214203146203
8,5139,195.187578309026
8,5140,194.545905925535
8,5141,194.637760096383
8,5142,194.572527596447
8,5143,194.902727772777
8,5144,195.14918079908
8,5145,195.118420887624
8,5146,195.281333949746
8,5147,194.660247644616
8,5148,194.687003284278
8,5149,194.971454707217
8,5150,194.538076039037
8,5151,194.490066308176
8,5152,195.197651027675
8,5153,194.743798759752
8,5154,194.68550784631
8,5155,194.318873677738
8,5156,194.557297676986
8,5157,194.9278118558
8,5158,194.58904985889
8,5159,194.665513451403
8,5160,194.868712361628
8,5161,194.820020818441
8,5162,195.584479395879
8,5163,195.236532663317
8,5164,195.422387423528
8,5165,195.36536166899
8,5166,195.184099055067
8,5167,195.571374821281
8,5168,194.538622234527
8,5169,194.243933749497
8,5170,195.350531928271
8,5171,195.106180545942
8,5172,194.952418685382
8,5173,194.93498502655
8,5174,195.319579847789
8,5175,195.035567250431
8,5176,195.305676249179
8,5177,195.203986065181
8,5178,195.388813251645
8,5179,195.74216058541
8,5180,196.164012839071
8,5181,195.954261403088
8,5182,195.39248032791
8,5183,195.450529542921
8,5184,195.888779440551
8,5185,195.693066185835
8,5186,195.469735763385
8,5187,195.410799518896
8,5188,195.631118416893
8,5189,196.125083645821
8,5190,195.441936261144
8,5191,195.049958779885
8,5192,195.802189062263
8,5193,195.599046008631
8,5194,194.897989142127
8,5195,195.635141458726
8,5196,195.100725527685
8,5197,195.120552437409
8,5198,195.645225005347
8,5199,196.033799269613
8,5200,195.398726324319
8,5201,195.373600911623
8,5202,196.020604621196
8,5203,195.814673816811
8,5204,195.009527675932
8,5205,195.297441283661
8,5206,195.50372992793
8,5207,195.294266366836
8,5208,195.190618813138
8,5209,195.768243011762
8,5210,195.134830888993
8,5211,195.58186135697
8,5212,195.351617975249
8,5213,196.099420374042
8,5214,195.584627486805
8,5215,195.639734948307
8,5216,195.386834150431
8,5217,195.602705480756
8,5218,195.367363037227
8,5219,195.632760479422
8,5220,195.069320112596
8,5221,195.427106643909
8,5222,195.363562732542
8,5223,194.819391272274
8,5224,195.661996430877
8,5225,195.428159495954
8,5226,195.125305538317
8,5227,194.906304185493
8,5228,194.660796975502
8,5229,194.800121483619
8,5230,194.635866531337
8,5231,194.709452167841
8,5232,195.522046012387
8,5233,194.984343601353
8,5234,195.130215991482
8,5235,195.08834002576
8,5236,194.635492155517
8,5237,195.000228368434
8,5238,194.992929587834
8,5239,194.946462255194
8,5240,195.341563890655
8,5241,195.073827891667
8,5242,195.005583678869
8,5243,194.927816097784
8,5244,195.044126234544
8,5245,195.075062869916
8,5246,195.312038034865
8,5247,195.183193703986
8,5248,195.375110616672
8,5249,195.399135719791
8,5250,194.788855077976
8,5251,195.210126070589
8,5252,194.961078602731
8,5253,195.004453666684
8,5254,194.659019087347
8,5255,194.363368899552
8,5256,194.785717907761
8,5257,195.539513946843
8,5258,195.166597130034
8,5259,194.190886262175
8,5260,194.416955806002
8,5261,194.274617953648
8,5262,194.024399508718
8,5263,194.642414273061
8,5264,194.208436062324
8,5265,194.856798701628
8,5266,194.790833733478
8,5267,194.893637982646
8,5268,194.996349950112
8,5269,194.740751982396
8,5270,195.0067881883
8,5271,194.77966769137
8,5272,195.51578227675
8,5273,195.366375982483
8,5274,194.745335241883
8,5275,195.31396659364
8,5276,194.303520324174
8,5277,194.60626596202
8,5278,193.673696528741
8,5279,194.586007090486
8,5280,194.381168929874
8,5281,194.402859598999
8,5282,194.830209439976
8,5283,193.923964973198
8,5284,194.608117157984
8,5285,194.291605115968
8,5286,194.434425608246
8,5287,195.124859973064
8,5288,194.692610825034
8,5289,194.421782952582
8,5290,193.992418403063
8,5291,194.064744658282
8,5292,194.808192777155
8,5293,194.613952845365
8,5294,194.598854587928
8,5295,193.804108759805
